track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
22KbVMZekQbkrHGrubQTpQ,0.565,0.895,0,-5.354,1,0.04,0.194,0,0.101,0.592,149.919,207228,4
4wq2BmCpeBWdINtAdsXRkN,0.587,0.686,11,-6.448,1,0.0327,0.14,0,0.123,0.33,127.936,214160,4
57PHqrPsX6E7OX9LeKSo9Q,0.47,0.678,4,-8.018,1,0.0587,0.259,0,0.204,0.24,84.843,246600,4
73tBulsCG0VmKUJHZC9xeD,0.562,0.843,2,-5.914,1,0.0516,0.321,1.33e-4,0.146,0.259,142.057,253261,4
72R0X0h8YaxYNpegeoOl0M,0.47,0.801,9,-6.426,1,0.0352,0.0758,3.53e-5,0.218,0.431,173.92,235813,4
6R6ux6KaKrhAg2EIB2krdU,0.564,0.864,4,-5.121,1,0.0341,0.0761,0,0.182,0.534,95.984,228933,4
2Dz5WpEWA0vhnMmEPYiZ2y,0.629,0.174,6,-9.697,1,0.141,0.616,0,0.118,0.305,134.295,146067,1
3NCg46FWgnANZc9HQHQOQR,0.657,0.716,2,-5.675,1,0.0301,0.014,0,0.0483,0.435,93.924,248960,4
1esE8j1nVyzEQ5rVhYXoJT,0.606,0.54,7,-6.271,0,0.0339,0.182,1.44e-4,0.144,0.249,79.952,216853,4
1nFJAKHt0jgzVogbNJT3Zz,0.662,0.711,5,-4.924,1,0.0279,0.0686,1.17e-5,0.085,0.352,119.989,222400,4
6SwBFQFjgwdYomUy6kLTrH,0.783,0.231,11,-9.193,1,0.0855,0.392,0,0.136,0.22,141.717,245551,4
1ytsxlw6P6gsCc3RrYweyj,0.589,0.809,7,-5.6,1,0.0283,0.0479,0,0.116,0.628,87.013,218813,4
7cpEhtddPd70q9a48mRvgz,0.683,0.682,4,-5.911,0,0.0323,0.0361,1.47e-5,0.159,0.506,93.994,223627,4
5TIXBnwtMYwgC9yc1QjFp7,0.515,0.249,8,-10.108,0,0.044,0.793,0,0.102,0.213,108.89,273027,5
2RFt6ZWQbr9mPhsft9u9eX,0.66,0.407,7,-8.381,1,0.0571,0.236,0,0.109,0.257,133.86,181760,4
3X01VeoR0GckfiXlFRrJmF,0.425,0.273,11,-10.712,0,0.0355,0.745,0,0.093,0.365,137.994,247002,4
4NkIYlfobkqS2hALHTIUV9,0.641,0.264,6,-6.97,1,0.0364,0.923,0,0.0983,0.357,101.18,221419,4
2PIlBukQ6limukVR8Ubb5o,0.479,0.541,0,-9.862,1,0.0545,0.737,0,0.108,0.321,85.994,181400,4
3SqVMOupg0AX9xTWqP9PSD,0.652,0.586,1,-8.281,1,0.0402,0.469,0,0.0846,0.554,144.031,245653,4
60wxK3idlzc3lykP8cYZ2l,0.47,0.271,6,-7.636,1,0.0342,0.799,0,0.119,0.0943,145.902,265387,4
0j5QKkgh58UmjjONmDxYhE,0.696,0.578,9,-6.24,1,0.0421,0.576,0,0.204,0.574,101.011,196422,4
0sE9ZTxMxYneIUAEHN4Tg7,0.277,0.291,11,-9.851,0,0.0306,0.901,2.47e-5,0.103,0.175,75.119,245160,3
2ugghimAssmeO3YpFIV7mb,0.726,0.537,0,-8.896,1,0.113,0.316,0,0.0707,0.887,96.91,145707,4
3G19lVvFje61D7q1uG3QjD,0.41,0.763,4,-7.904,1,0.338,0.274,1.36e-5,0.0553,0.649,172.295,284333,4
0Jf9d1BEYPcxK8NwGj194O,0.661,0.662,4,-8.88,0,0.0931,0.255,0,0.131,0.825,87.119,176720,4
7EZhegO3ISq6QRWyDWplxc,0.552,0.565,0,-11.78,1,0.0354,0.0785,1.37e-5,0.146,0.755,133.535,229973,4
2z8MYvOr9kJw5O5bKY2rhD,0.567,0.948,2,-4.265,0,0.0781,0.45,5.9e-4,0.19,0.84,79.331,186067,4
69xCAS35btSkJ2zKNdBz23,0.37,0.319,2,-12.088,1,0.0288,0.753,8.33e-4,0.154,0.476,160.348,236840,4
5VcM37S1rZOcORfO0oNOgl,0.65,0.449,0,-8.412,1,0.0401,0.231,0,0.0963,0.834,84.814,255400,4
6forBPLjeyuSJaE8dpy23Q,0.689,0.493,2,-9.211,0,0.0355,0.667,0.00146,0.0987,0.35,118.839,249133,4
75bs436F5nk7LVGQxDxq4j,0.679,0.384,9,-15.216,1,0.0417,0.421,1.14e-6,0.135,0.752,101.981,302000,4
3Xgntju2BFTkMZsap9oj7n,0.652,0.873,9,-5.854,1,0.102,0.274,1.44e-4,0.138,0.794,90.84,158640,4
7bpR5j22mNID1pXwgRcZP1,0.547,0.313,0,-7.982,1,0.0315,0.612,7.97e-6,0.111,0.261,133.737,231606,4
60S0LkuUyzHzX29KWew1a6,0.44,0.191,7,-10.179,1,0.03,0.916,0,0.1,0.154,74.893,291387,3
5fTJGZ6k0zokfh5KLfe0sm,0.572,0.317,0,-9.108,1,0.0241,0.705,0.00385,0.528,0.38,78.009,238733,4
5PoaNLRYLL7rywHSPUOZs8,0.582,0.282,0,-9.229,1,0.0316,0.793,2.01e-6,0.0744,0.278,118.019,204293,4
3VIbZxc3oo1eAlb7tcRsG1,0.543,0.324,0,-11.258,1,0.0316,0.452,2.81e-5,0.412,0.181,139.883,219364,4
41A82PidFKhGX5hm1WoaDs,0.662,0.187,2,-9.003,1,0.0268,0.969,2.73e-4,0.0922,0.233,104.988,215906,4
2YGu3QpHqj5AHtS8RzFQdW,0.539,0.356,7,-9.749,1,0.0321,0.764,0.00154,0.127,0.489,73.703,186373,4
4OaLdPqqqrtfLPFqSna89W,0.397,0.312,0,-10.504,1,0.0307,0.772,0,0.117,0.141,179.605,229520,4
4Vnbh54MMkRf2uZXcON3Av,0.489,0.141,10,-9.965,1,0.0313,0.951,2.31e-6,0.156,0.506,135.181,234813,3
7d0bJhpp0mCYyMXaMgWyMS,0.678,0.199,9,-9.785,1,0.0307,0.957,3.23e-6,0.0968,0.262,72.006,171293,4
6fS1CEMY4LlvQNWuUMoWEQ,0.474,0.723,10,-4.66,1,0.0354,0.0628,3e-6,0.109,0.239,148.379,277293,4
3MKTh8Awrh9roJe0PV9BaI,0.488,0.0796,1,-14.871,1,0.0379,0.901,1.53e-6,0.0909,0.376,163.568,193013,4
6jS8818O8YdXDEQRty36x4,0.55,0.501,4,-8.527,1,0.0324,0.624,1.74e-6,0.0962,0.148,130.283,198373,4
5iaQ1IFlpKoy0jvyu8ZYBS,0.354,0.321,0,-10.068,1,0.0314,0.862,4.21e-5,0.0953,0.356,146.079,275627,4
4vpPfxOdsfRS6zSilWmGgU,0.512,0.305,4,-7.196,1,0.0297,0.629,0,0.111,0.251,123.954,173520,4
1gR7vD0SsepJgZFtyvvBRX,0.405,0.104,4,-11.414,1,0.0326,0.933,0,0.131,0.315,178.481,124680,4
7BYPmEdt88hoMF5yrEFWV8,0.531,0.512,5,-7.676,1,0.027,0.412,0,0.12,0.318,89.509,324987,4
7g3jW7rQ81Ddoqu5vxvqYi,0.497,0.595,8,-4.817,1,0.0261,0.145,0,0.157,0.58,140.019,212627,4
2qirOEQnjo6fzfqlnvxLiG,0.517,0.699,8,-6.182,1,0.0301,0.281,0,0.0824,0.5,99.062,153467,4
2cvzF7z5WOENU0tkf9ip2G,0.321,0.34,9,-8.493,1,0.0313,0.631,1.92e-5,0.106,0.194,79.378,377213,4
3XnDbrxxtA40HPIIRWLgRT,0.606,0.415,7,-8.317,0,0.0475,0.695,0.00149,0.174,0.405,137.775,168713,4
0WSGIwIEqpfe3jGJ5fZsHr,0.651,0.86,7,-7.8,1,0.138,0.609,0.00646,0.0735,0.29,115,207763,4
5rcjnQLlh7AhGFdZrK07tU,0.381,0.224,0,-14.677,0,0.0472,0.922,4.65e-5,0.0842,0.109,123.663,227277,4
5Jac5r26r1HkpH9Xv5zt7A,0.213,0.185,4,-10.929,0,0.0327,0.757,8.54e-5,0.111,0.182,72.844,221787,5
3i9tuE2ltSIY3tmKhcoJB5,0.668,0.467,5,-10.914,1,0.0238,0.447,0.00758,0.124,0.259,91.961,226533,4
2bLR9LPyrBiT0F4KohEbop,0.373,0.25,1,-11.411,1,0.0326,0.709,3.59e-4,0.102,0.109,83.827,204876,5
5tHtlQtVVl6xYd7mmI3ukZ,0.364,0.144,0,-11.51,1,0.0324,0.942,0.0171,0.193,0.194,101.621,155779,4
5CZJiCR6hh4yiJ5Qzui4W0,0.45,0.28,7,-12.637,1,0.0279,0.792,4.3e-4,0.136,0.177,98.571,229773,5
6uupPFcIREBWKBLhmnpFo1,0.516,0.379,4,-10.919,1,0.0305,0.881,0.0247,0.0893,0.226,106.997,251059,4
1vmT0Hu4BSUJNG6jfkP3Yv,0.553,0.568,2,-11.409,1,0.185,0.862,0.0157,0.145,0.517,165.943,216123,4
5qninDC32ywn4sOtBwwACO,0.557,0.533,4,-6.114,0,0.03,0.0783,0.00955,0.413,0.157,92.999,304517,4
68nNNThyOXq060K1ZAWb2t,0.475,0.525,2,-7.998,1,0.0293,0.609,7.5e-4,0.332,0.469,171.982,271907,3
4vMeO6jafDMycnkrBvizrF,0.289,0.205,6,-14.91,0,0.0339,0.903,0.00301,0.108,0.192,123.826,232734,4
0CuihK7fN0Cb0sFiXxByuC,0.529,0.554,7,-7.939,1,0.0301,0.616,2.63e-4,0.118,0.285,93.967,289093,4
4bd5qNOxWl0AEuADTqqFU4,0.576,0.857,7,-7.876,1,0.0463,0.16,0.615,0.123,0.473,84.993,309355,4
0jLWlbEJYgWeKnzHhvKUbz,0.25,0.261,0,-8.736,1,0.0308,0.81,9.17e-6,0.126,0.221,182.801,202787,3
34fdABH94cRd7iKoYWLwjS,0.309,0.143,6,-18.792,1,0.0377,0.935,0.0209,0.112,0.332,175.293,184153,4
7jnKoJHxdjjjQGqbkgyRPH,0.273,0.264,11,-15.064,1,0.0338,0.742,0.67,0.112,0.22,154.363,222801,4
586rbPUd9rD2vdgj4wCesx,0.482,0.49,0,-7.477,1,0.0255,0.557,1.64e-4,0.103,0.273,91.053,272773,4
7wD8VIzxKmPFb7VNll1lBV,0.384,0.266,7,-9.332,1,0.0283,0.749,0.00149,0.112,0.274,74.872,256893,4
3bHhUEOTIbezeZ856R0BX5,0.561,0.327,11,-10.835,0,0.0327,0.902,4.69e-4,0.111,0.298,161.858,236307,4
0fzCtVM9D5UEwiLqcY8Ouq,0.438,0.827,8,-6.531,1,0.0328,0.0512,4.02e-4,0.319,0.645,143.377,322080,4
1bhpBRCLsVg3p7BWARbaDS,0.401,0.58,7,-6.86,1,0.0541,0.906,0.217,0.134,0.526,173.277,156453,3
4LGF2tDg3878bs0mQPByZ4,0.436,0.4,7,-11.485,1,0.0272,0.904,0.00105,0.125,0.351,100.734,164500,4
4lxGVzcUaSF5HW5jtWnShV,0.478,0.305,5,-13.062,1,0.0306,0.675,0.00139,0.169,0.0974,108.66,151773,4
6J0bdIZElZMymahgVWRE9B,0.724,0.652,3,-6.869,1,0.0247,0.46,1.42e-4,0.101,0.75,106.911,94053,4
3YalaPTUkyCYanwIf0l4UN,0.337,0.287,0,-15.051,1,0.0332,0.898,0.978,0.12,0.393,107.031,60307,4
0NkeEkDFOby5xOZ7BIKVuD,0.549,0.78,2,-5.08,1,0.0291,0.0116,0,0.195,0.804,119.369,97867,4
7AZAGSn2B1APKe2XBbzB2G,0.467,0.855,4,-5.375,1,0.0515,0.174,9.32e-6,0.11,0.565,135.813,135320,4
7tFDcSoYHk54Fc5oqM2Zii,0.703,0.157,7,-11.1,1,0.0437,0.991,0.00452,0.0912,0.567,92.608,101533,4
5JDcQAztvZTIkrWoZihgvC,0.447,0.393,5,-8.65,1,0.038,0.785,0,0.28,0.564,73.139,220239,3
0vxlqUrmgsiyAWOHaAfnSK,0.458,0.363,5,-6.473,1,0.032,0.892,3.79e-6,0.155,0.492,134.252,228311,3
16dkWKIlBsfYTISCVuDs0w,0.484,0.573,5,-6.183,1,0.0298,0.0882,1.14e-6,0.15,0.346,139.966,219480,3
0zh7fVVTgkjR1teGfFWZMC,0.432,0.46,5,-4.381,1,0.0408,0.594,0,0.375,0.39,81.951,239567,4
3yqJGfvXtPZLiWHVeLWtm8,0.713,0.824,3,-7.168,1,0.0393,0.106,8.03e-5,0.13,0.696,120.028,207240,4
6bSY42jHs2rQoeAAlqxilu,0.597,0.304,4,-10.483,1,0.0311,0.789,3.8e-6,0.178,0.3,136.084,215600,4
1QweqZpbnkjZDSqfixKcls,0.569,0.266,5,-11.154,1,0.0314,0.9,8.06e-4,0.124,0.347,83.043,236966,4
49Nj5m43Mm7uIazjGMNIEm,0.672,0.483,5,-7.511,1,0.0253,0.513,0,0.1,0.41,102.977,235427,4
3IyrzapokPqryhGlgD84FW,0.571,0.767,2,-3.458,0,0.0494,0.285,3.83e-4,0.174,0.597,76.001,222227,4
2EUgKJqF8D8mHNE1GcChZ2,0.506,0.23,1,-7.922,1,0.0419,0.927,0,0.0831,0.286,126.707,263500,3
12niARgkwxGsklcEwh6GlG,0.606,0.349,4,-13.967,1,0.0319,0.764,0.306,0.112,0.156,80.071,203870,4
2z3HKlpENvfz1Am2MNF2pL,0.322,0.213,10,-14.915,0,0.0318,0.611,0,0.113,0.16,160.389,199594,4
0OdwUAhjMCgsLXNJKRupmS,0.632,0.753,4,-6.086,0,0.0696,0.211,6.26e-4,0.144,0.498,88.044,170484,4
1S0VsP2UnnOudyXtzwkVNE,0.623,0.42,10,-12.611,1,0.031,0.115,0.0027,0.0994,0.504,98.017,182806,4
6P82NfCXl3lLcUNSYEmq1u,0.444,0.44,8,-11.076,1,0.0391,0.741,2e-5,0.102,0.339,76.959,186143,1
6xU24c00m15ZxjFqmVs0hN,0.584,0.587,5,-12.254,1,0.0311,0.057,0.0215,0.118,0.581,94.481,251324,4
47GHTgOXE6T2wZ8oY2qjsn,0.511,0.251,1,-11.432,1,0.0346,0.696,2.94e-6,0.095,0.307,113.721,200131,4
2tL59u6LJyu557EjXcocaf,0.508,0.333,8,-11.083,1,0.0305,0.83,1.11e-4,0.206,0.577,165.923,208370,4
7d4ek9sPQwS0Q4ZfhUJ4fn,0.547,0.526,4,-7.994,1,0.0284,0.34,2.95e-5,0.139,0.541,80.056,205939,4
7j9eqHzhqBEfr9Unn6zdOS,0.702,0.887,7,-4.941,1,0.0642,0.052,0,0.143,0.872,95.029,139787,4
11TK5KLtLZUdKr1C549bAw,0.602,0.336,8,-11.106,1,0.0369,0.883,0.0017,0.143,0.335,90.894,172213,4
7K36drJq6lInkW6Kkojucp,0.645,0.169,9,-15.744,1,0.0317,0.844,1.9e-4,0.109,0.178,167.826,158014,4
0VDhK4DIjbsAHo1GDe9VfM,0.595,0.384,2,-12.114,1,0.0305,0.682,2.37e-6,0.0796,0.691,90.726,230773,4
1UUEhe9czjk98Pspr4PvRi,0.527,0.145,7,-14.116,1,0.0297,0.862,0.00684,0.0792,0.172,81.947,230560,4
01yPhHRM0V95CenZmFQKjw,0.58,0.837,10,-4.825,1,0.0347,0.151,0,0.193,0.446,99.954,204160,4
7ziaozXYNG8QMlhuiphxth,0.716,0.509,7,-7.736,1,0.0319,0.65,7.68e-6,0.109,0.346,120.126,210267,3
7ogwOAY22C47dR8Wq019az,0.461,0.32,7,-10.095,1,0.028,0.533,0,0.125,0.198,131.919,259013,4
5K7AMlpc4796JRWXb26nCV,0.371,0.609,11,-5.524,1,0.0295,0.386,0,0.104,0.426,136.526,266533,3
2SZDu4esDLUISRnpYQE17b,0.496,0.378,11,-7.878,1,0.0336,0.898,1.18e-6,0.109,0.335,144.092,277667,3
14J3PO0VnhtcRa31r7Aj1L,0.507,0.71,5,-5.02,1,0.0291,0.0975,1.08e-5,0.17,0.45,134.647,273573,4
0bpdYlt8oPbGeBZb3gDdZk,0.74,0.958,10,-2.236,1,0.154,0.251,5.84e-6,0.213,0.83,104.069,218507,4
0U01OsRcqJKyTlzdqEAvlF,0.818,0.403,7,-13.479,1,0.0351,0.167,5.51e-6,0.145,0.622,101.959,180561,4
6k3Gwco4m2gwyg7QLOzO2t,0.446,0.317,9,-8.064,1,0.0334,0.831,0,0.153,0.283,147.031,274387,3
6uBuOIQ8IXwahQav3ueeXt,0.601,0.494,9,-10.304,1,0.0422,0.63,7.47e-6,0.132,0.308,79.976,270747,4
0whQfcZEM90yb7VChmNMjf,0.548,0.681,0,-6.26,1,0.0263,0.0301,0,0.109,0.547,148.035,217160,4
1iRRg3BVfJc2NoxtD6Yf5r,0.542,0.467,9,-6.731,1,0.0342,0.392,1.46e-6,0.244,0.159,113.808,361133,3
6nv0gYfZF5wjFhIxLuOWad,0.638,0.715,4,-5.004,1,0.0357,0.0122,0,0.0832,0.629,120.994,182280,4
5sVyefkGgQeYCgnqr4KslQ,0.567,0.224,1,-10.024,1,0.0299,0.887,0,0.109,0.2,124.44,231813,4
5ZUObJNpVt2l9GogUSfALc,0.396,0.198,2,-9.096,1,0.031,0.912,0,0.0972,0.19,138.624,235587,3
18RRTF9SbEOM9h3aoMKeNc,0.702,0.0466,11,-22.9,1,0.0676,0.994,0.97,0.091,0.132,132.039,180419,4
1Rzv9hwuNO1H7N947tD1e8,0.52,0.172,4,-11.422,0,0.0343,0.972,6.24e-6,0.109,0.0746,67.007,314344,4
4ZkZeQaJjmKuUPr7SOIjhU,0.491,0.401,0,-9.501,1,0.0325,0.83,5.25e-6,0.0819,0.292,96.488,209427,4
6oqlWkAUCqBXjvorIRSm54,0.706,0.0856,11,-14.898,1,0.0437,0.982,3.44e-4,0.106,0.184,131.355,180419,4
0CTwMHxWBYOcuA2K02qcOf,0.293,0.431,7,-7.916,1,0.0314,0.785,6.32e-4,0.264,0.314,178.145,209173,4
2ZcVl0rG4CFi7KHNeUxvFa,0.438,0.135,7,-11.915,1,0.0339,0.942,0,0.11,0.321,142.546,175293,3
4jbe59AoOM81GJQ8tT8IZy,0.558,0.0283,2,-15.801,1,0.0413,0.984,0,0.223,0.406,70.443,121833,4
5q9hultY2qhd6sVB0DEEQf,0.464,0.289,4,-10.765,1,0.0313,0.915,2.26e-5,0.0923,0.255,144.656,232453,4
1dQOMZz9SkT7ig0w65lQWC,0.33,0.167,8,-11.635,1,0.0311,0.731,3.08e-5,0.101,0.202,164.954,245533,3
5jLqVCGlKNYrLqCA1Qy4FV,0.737,0.543,8,-10.403,1,0.0374,0.0598,0.01,0.103,0.256,112.016,265667,4
7w5GAUVhimHVPSwTsPnxq5,0.651,0.568,0,-7.882,0,0.0399,0.119,3.48e-6,0.316,0.188,134.828,315373,4
2H0oiflYrs8PPjOxZ5TdIu,0.666,0.566,0,-10.31,1,0.0292,0.0882,0.0695,0.0524,0.308,137.979,335267,4
0eUfaEi18FD4WPPb44nL4B,0.599,0.408,9,-9.973,1,0.0277,0.0906,2.51e-5,0.111,0.334,159.992,538200,4
2oZ2mJOAETCVzA6c9SJteS,0.6,0.727,0,-4.305,1,0.0272,0.00925,2.96e-6,0.0524,0.628,106.988,209933,4
2n6FxRN1m5eCizPbYcoldV,0.77,0.396,8,-10.986,1,0.0324,0.414,6.59e-4,0.0843,0.447,128.04,220240,4
4XYivthxU0wlRUBZ8JLfv3,0.655,0.692,5,-6.217,1,0.0326,0.571,2.34e-5,0.119,0.548,121.455,234270,4
5zf1890t2UZ4MOxs3hTytD,0.707,0.45,7,-11.073,1,0.0348,0.369,0,0.0896,0.423,149.987,277267,4
3q7vmOvgX1DZIILnGRmAHM,0.523,0.501,2,-10.356,1,0.0261,0.703,2.03e-4,0.185,0.732,138.394,172240,4
58fGC7ZRlPhW1J7kLx1goK,0.629,0.82,1,-5.651,1,0.0543,0.0142,4.34e-5,0.039,0.329,113.95,191579,4
0tsUIJakq2RksuC1YixAHX,0.492,0.804,8,-5.053,1,0.078,0.0273,1.55e-6,0.071,0.574,159.956,196451,4
5xv9Shs68bVmUd9tiJSK8r,0.503,0.269,8,-7.676,1,0.0274,0.931,5.49e-5,0.111,0.317,101.913,263295,4
4utWb5IGy6JGSOYd1Ie7Lv,0.751,0.22,9,-10.926,1,0.0395,0.736,0,0.0965,0.325,113.92,156316,4
0gahvMLjFJbtBpBDBspPpa,0.626,0.817,4,-3.598,1,0.159,0.067,2.42e-4,0.31,0.595,164.058,191086,4
1lQvuOZnZGIlJrNbKh5jTI,0.607,0.406,1,-7.943,1,0.0472,0.687,3.2e-6,0.109,0.331,145.805,216476,4
01JNL6P4M4hRPUWvK7Fr96,0.232,0.881,1,-4.723,0,0.214,0.146,0,0.172,0.312,203.39,235448,4
2VSOpUXxTAPa1DIqo04FI3,0.662,0.738,3,-5.209,0,0.0419,0.139,3.95e-4,0.0693,0.427,92.059,177947,4
5nEqOQjZdTfmN3fQzL5jyO,0.651,0.294,8,-7.763,1,0.0347,0.882,0,0.253,0.373,124.809,215081,3
7fFazk832sAFQsqwhCEjjz,0.457,0.406,8,-5.702,1,0.0323,0.863,2.41e-6,0.0863,0.211,101.864,217931,4
2skmOCFU64Bg7Ytkgwliwe,0.633,0.754,8,-6.495,1,0.0382,0.0316,2.27e-5,0.091,0.641,137.047,218707,4
4EDEJX1niW95xERzQgmgSG,0.501,0.546,7,-6.192,1,0.031,0.0161,0,0.0821,0.3,80.051,276707,4
3PuoEoC2QYXUJPk1DObFsU,0.428,0.785,0,-4.853,1,0.0569,0.0104,0,0.102,0.68,182.352,259667,4
6JpEt3AGt3q12kd2Dsf1xV,0.614,0.84,10,-5.123,1,0.0487,0.0578,0,0.108,0.817,130.147,214347,4
3h68W0971d6CSUID5NFWDd,0.454,0.45,6,-7.686,1,0.0296,0.509,0,0.663,0.37,74.278,294947,4
1tjlGdVtzv4Ne4067IZ6Sq,0.297,0.551,5,-7.628,1,0.0333,0.0105,0,0.385,0.205,174.123,321200,3
0S6IRlh2GHZdw25N81hMLe,0.658,0.312,2,-8.788,1,0.0276,0.828,0,0.11,0.225,135.876,216733,4
4mEGUDf9wf7V42fBKOKPEe,0.585,0.646,8,-7.527,1,0.0397,0.127,0,0.691,0.672,118.755,343853,4
4c1Lc5RsgYURf7hZlt4sR0,0.699,0.87,0,-3.988,0,0.053900000000000003,0.303,0,0.362,0.61,126.033,185191,4
5rwq6R0Uq0BngM3rdmCeNg,0.582,0.253,10,-11.43,1,0.0259,0.827,2.95e-5,0.091,0.294,90.184,277000,4
6dwkFmLUz6hx2CZG2EqLol,0.636,0.625,11,-7.895,1,0.0277,0.222,5.35e-5,0.119,0.342,93.931,249120,4
7quFUf8mR7wUxeJip0awxn,0.231,0.636,11,-7.257,1,0.0339,0.00402,0,0.0504,0.244,202.098,215747,3
4SUnD9ExKrZwolDMHCYzzH,0.438,0.489,0,-9.675,1,0.0314,0.484,7.03e-6,0.0993,0.239,93,274133,4
5OHKxYpxmqFlZyPiu7Yj8Q,0.504,0.305,8,-10.396,1,0.026,0.791,1.54e-5,0.0875,0.309,160.347,227960,4
4X6JgpYxcUnTsGVFRTOZfg,0.507,0.883,1,-5.765,1,0.0499,0.0971,0,0.105,0.224,114.038,232053,4
2DOCEA5tUxExgcgsw1NsxB,0.441,0.849,1,-4.142,1,0.0335,0.00339,2.11e-5,0.661,0.297,80.535,285827,4
6pTSA4V8tKPRmDr1QkT4mY,0.672,0.456,4,-11.831,1,0.0378,0.537,0.0227,0.0781,0.472,146.125,326427,4
7gZqSJ67ix4I28VXp5Zw6p,0.535,0.817,0,-6.237,1,0.0334,0.0222,0.0576,0.135,0.389,119.027,261173,4
1U1MzbYxITDfKI0dYwj7EQ,0.435,0.713,2,-7.327,1,0.0279,0.0149,0.0238,0.592,0.291,151.979,357360,3
4B2lJinAkeNLSJjcq3dg8Q,0.342,0.2,4,-13.569,1,0.0324,0.134,1.53e-4,0.341,0.0743,133.113,286653,4
3JiiqMYLbnHa1qys1JOpFK,0.642,0.284,1,-15.317,1,0.0326,0.845,2.34e-4,0.113,0.439,147.874,310000,4
08YEGpKt2LHJ0URCXKHEie,0.329,0.167,0,-13.103,1,0.0296,0.913,9.56e-5,0.0921,0.0995,74.174,219227,4
5mb6SzBnxv1ywFSH9V3uxd,0.34,0.144,5,-14.502,1,0.0419,0.684,0.00112,0.101,0.147,81.179,312067,4
7FCYixd46BlSiO2memrsPo,0.51,0.134,0,-15.982,1,0.0307,0.895,0.00692,0.0787,0.134,110.962,286400,4
7w7X5rwDFXwHSqlxtsljP7,0.308,0.0564,9,-19.039,0,0.0424,0.97,0.00889,0.0634,0.106,93.076,313520,1
3BFXgZr628FqwDP3pQCgvk,0.41,0.306,4,-9.704,0,0.0348,0.472,3.28e-5,0.12,0.166,141.565,326206,4
3AkxSspcYOvhWTkaMvqyaD,0.514,0.289,0,-12.928,1,0.0524,0.578,1.84e-6,0.13,0.437,153.742,278600,4
6sxBLLKfLjVaTg5KE4Cy75,0.549,0.112,9,-17.846,0,0.0482,0.697,5.07e-4,0.165,0.103,113.552,350227,3
4CVP2pvqUxH9tExsHJnzV9,0.36,0.594,7,-6.898,1,0.0312,0.255,0,0.0875,0.466,107.528,225373,4
2JR7RCUN6pZIoyNzaqxdUa,0.602,0.595,8,-10.337,1,0.0339,0.182,8.44e-6,0.0812,0.962,84.362,268440,4
7shOuDh6jyORhGzMIU49Uj,0.565,0.827,4,-4.982,1,0.126,0.0261,0,0.0743,0.926,165.087,234120,4
4Jjr9IXCJVWIXOTuXDBNoq,0.469,0.82,0,-5.011,1,0.0454,0.0277,0,0.103,0.867,181.027,205373,4
2gJ3ZOaiWr3jGHwevufOxr,0.615,0.358,5,-9.694,1,0.0552,0.705,0,0.113,0.432,146.06,220307,4
2mNDldNHh924S1Trxncyxf,0.68,0.194,4,-17.162,1,0.0406,0.75,3.94e-4,0.148,0.186,135.938,272315,4
1S47sQHoNUxZXJr45fzUeg,0.555,0.463,4,-7.994,1,0.0343,0.612,0,0.142,0.661,88.399,174053,4
5MnmTKjatNTY3BJ2DURVjE,0.725,0.4,7,-10.934,1,0.077,0.275,2.93e-6,0.0829,0.65,88.131,272640,4
7hwKLT67etQGa74KoZqMjt,0.547,0.644,4,-7.283,1,0.0451,0.293,9.91e-4,0.226,0.461,150.001,285645,4
35qy0RTUDbbIY79ps3cmZr,0.67,0.321,10,-9.96,1,0.034,0.417,4.13e-4,0.077,0.309,72.983,291333,4
1AN3Ljpu2jB6fgtWAyU3oW,0.554,0.658,11,-10.872,1,0.0517,0.515,5.6e-5,0.145,0.407,135.976,246973,4
7edGUOJ1JzA9pmCYP4uchP,0.532,0.887,9,-2.435,1,0.0518,0.0614,0,0.0909,0.817,155.893,208053,4
7nQ9OZQI52vqOyVM7UDhVm,0.478,0.867,7,-4.818,1,0.0332,0.0112,0,0.329,0.535,144.273,166827,4
1PhwjWzUJRNcKBhgVhxG8l,0.468,0.851,0,-4.069,1,0.152,0.00843,0,0.213,0.68,185.833,187213,4
5A0voj1mOH739w0vXHnE7i,0.578,0.902,11,-3.535,1,0.036,0.14,0,0.37,0.865,86.166,221400,4
4Dz9F7tVEHQu5PC53QOzvl,0.554,0.896,2,-5.664,1,0.0506,2.89e-4,8.2e-6,0.317,0.778,95.952,103628,4
0HguGCX8PYSBE2hiSWmjeR,0.618,0.85,0,-4.992,1,0.042,0.0604,0,0.177,0.5,99.182,225133,4
0rQ146AWbwiDC1DheKXJxm,0.486,0.913,5,-6.416,1,0.0616,2.45e-5,0.289,0.225,0.334,136.073,237093,4
3vbc7jj6821V4lslRgPLXh,0.559,0.561,7,-5.068,1,0.46,0.0582,0,0.163,0.63,125.663,187907,3
5ITmuvjtUUdxVQCCsaKBDx,0.431,0.588,9,-6.855,1,0.0348,0.0169,0.00689,0.368,0.183,143.975,200322,4
0P09OJ55rSpuG0TcV7NUOR,0.425,0.23,4,-10.844,1,0.0355,0.757,3.84e-6,0.334,0.223,118.826,219906,4
